area,quartos,suite,banheiros,vagas,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total,neighborhood,score,price_per_sqm,rent_level,price_per_room,price_per_bathroom,rent_to_condo_ratio,rooms_per_area,bathrooms_per_area,luxury_score,cluster
86.0,3.0,1,2.0,1.0,1,0,0,2980,1190.0,121,38.0,77.0,4406,mandaqui,51.23255813953488,51.23255813953488,Low,1468.6666666666667,2203.0,2.504201680672269,0.03488372093023256,0.023255813953488372,2,5
20.0,1.0,1,1.0,0.0,0,0,0,1250,350.0,0,16.0,32.0,1648,mandaqui,82.4,82.4,Low,1648.0,1648.0,3.5714285714285716,0.05,0.05,2,1
87.0,3.0,1,2.0,1.0,1,0,0,2700,1442.0,417,35.0,69.0,4663,mandaqui,53.59770114942529,53.59770114942529,Low,1554.3333333333333,2331.5,1.8723994452149793,0.034482758620689655,0.022988505747126436,2,5
43.0,2.0,0,1.0,0.0,1,0,1,2520,160.0,114,32.0,65.0,2891,mandaqui,67.23255813953489,67.23255813953489,Low,1445.5,2891.0,15.75,0.046511627906976744,0.023255813953488372,1,1
42.0,1.0,0,1.0,1.0,1,0,1,2000,604.0,71,26.0,51.0,2752,mandaqui,65.52380952380952,65.52380952380952,Low,2752.0,2752.0,3.3112582781456954,0.023809523809523808,0.023809523809523808,1,1
183.0,3.0,1,2.0,1.0,1,0,0,2700,1489.0,349,35.0,69.0,4642,mandaqui,25.366120218579237,25.366120218579233,Low,1547.3333333333333,2321.0,1.8132975151108126,0.01639344262295082,0.01092896174863388,2,5
60.0,2.0,1,2.0,1.0,1,0,0,3100,680.0,2,40.0,80.0,3902,mandaqui,65.03333333333333,65.03333333333333,Low,1951.0,1951.0,4.5588235294117645,0.03333333333333333,0.03333333333333333,2,5
38.0,1.0,0,1.0,0.0,1,0,0,1575,303.0,0,20.0,40.0,1938,mandaqui,51.0,51.0,Low,1938.0,1938.0,5.198019801980198,0.02631578947368421,0.02631578947368421,0,1
60.0,2.0,0,2.0,1.0,1,0,0,1600,1.0,270,21.0,41.0,1933,mandaqui,32.21666666666667,32.21666666666667,Low,966.5,966.5,1600.0,0.03333333333333333,0.03333333333333333,0,1
90.0,3.0,1,3.0,2.0,1,0,1,3000,1325.0,433,39.0,77.0,4874,mandaqui,54.15555555555556,54.15555555555556,Low,1624.6666666666667,1624.6666666666667,2.2641509433962264,0.03333333333333333,0.03333333333333333,4,5
38.0,1.0,1,2.0,0.0,0,0,1,1500,0.0,26,25.0,38.0,1589,mandaqui,41.81578947368421,41.81578947368421,Low,1589.0,794.5,1500.0,0.02631578947368421,0.05263157894736842,3,1
33.0,1.0,0,1.0,0.0,0,0,0,1300,50.0,0,17.0,33.0,1400,mandaqui,42.42424242424242,42.42424242424242,Low,1400.0,1400.0,26.0,0.030303030303030304,0.030303030303030304,0,1
120.0,3.0,3,4.0,3.0,0,0,0,4500,1400.0,557,58.0,116.0,6631,mandaqui,55.25833333333333,55.25833333333333,Low,2210.3333333333335,1657.75,3.2142857142857144,0.025,0.03333333333333333,3,5
33.0,1.0,0,1.0,0.0,0,0,0,1300,50.0,0,17.0,33.0,1400,mandaqui,42.42424242424242,42.42424242424242,Low,1400.0,1400.0,26.0,0.030303030303030304,0.030303030303030304,0,1
86.0,2.0,0,2.0,2.0,1,0,0,2500,770.0,176,32.0,64.0,3542,mandaqui,41.18604651162791,41.18604651162791,Low,1771.0,1771.0,3.2467532467532467,0.023255813953488372,0.023255813953488372,1,1
100.0,3.0,1,2.0,2.0,1,1,0,2800,1320.0,101,36.0,72.0,4329,mandaqui,43.29,43.29,Low,1443.0,2164.5,2.121212121212121,0.03,0.02,4,5
52.0,2.0,0,1.0,1.0,1,0,0,2210,880.0,0,28.0,57.0,3175,mandaqui,61.05769230769231,61.05769230769231,Low,1587.5,3175.0,2.5113636363636362,0.038461538461538464,0.019230769230769232,0,1
140.0,3.0,1,3.0,4.0,0,0,0,4600,2250.0,728,59.0,119.0,7756,mandaqui,55.4,55.4,Low,2585.3333333333335,2585.3333333333335,2.0444444444444443,0.02142857142857143,0.02142857142857143,3,5
40.0,1.0,1,1.0,1.0,0,0,0,2200,520.0,0,28.0,56.0,2804,mandaqui,70.1,70.1,Low,2804.0,2804.0,4.230769230769231,0.025,0.025,2,1
60.0,1.0,0,1.0,0.0,1,0,0,1550,295.0,0,20.0,40.0,1905,mandaqui,31.75,31.75,Low,1905.0,1905.0,5.254237288135593,0.016666666666666666,0.016666666666666666,0,1
61.0,2.0,0,1.0,1.0,0,0,0,2100,892.0,0,27.0,54.0,3073,mandaqui,50.377049180327866,50.377049180327866,Low,1536.5,3073.0,2.3542600896860986,0.03278688524590164,0.01639344262295082,0,1
200.0,3.0,3,4.0,4.0,1,1,0,5714,3268.0,545,73.0,147.0,9747,mandaqui,48.735,48.735,Low,3249.0,2436.75,1.7484700122399022,0.015,0.02,4,4
103.0,3.0,2,3.0,1.0,1,0,0,4080,750.0,0,52.0,105.0,4987,mandaqui,48.41747572815534,48.41747572815534,Low,1662.3333333333333,1662.3333333333333,5.44,0.02912621359223301,0.02912621359223301,2,5
44.0,2.0,0,1.0,0.0,0,0,1,2299,270.0,134,30.0,59.0,2792,mandaqui,63.45454545454545,63.45454545454545,Low,1396.0,2792.0,8.514814814814814,0.045454545454545456,0.022727272727272728,1,1
35.0,1.0,0,1.0,0.0,1,0,0,1400,50.0,85,18.0,36.0,1589,mandaqui,45.4,45.4,Low,1589.0,1589.0,28.0,0.02857142857142857,0.02857142857142857,0,1
65.0,2.0,0,1.0,0.0,1,0,0,1530,1800.0,0,20.0,39.0,3389,mandaqui,52.13846153846154,52.13846153846154,Low,1694.5,3389.0,0.85,0.03076923076923077,0.015384615384615385,0,1
59.0,2.0,0,1.0,2.0,1,0,0,2000,960.0,304,26.0,51.0,3341,mandaqui,56.6271186440678,56.6271186440678,Low,1670.5,3341.0,2.0833333333333335,0.03389830508474576,0.01694915254237288,1,1
45.0,1.0,1,2.0,1.0,1,1,1,5000,1116.0,231,64.0,129.0,6540,moema,145.33333333333334,145.33333333333334,Low,6540.0,3270.0,4.480286738351254,0.022222222222222223,0.044444444444444446,4,2
27.0,1.0,1,1.0,0.0,0,1,1,3650,545.0,83,47.0,94.0,4419,moema,163.66666666666666,163.66666666666666,Low,4419.0,4419.0,6.697247706422019,0.037037037037037035,0.037037037037037035,4,0
59.0,1.0,1,2.0,1.0,1,1,1,4600,1116.0,209,59.0,119.0,6103,moema,103.44067796610167,103.44067796610169,Low,6103.0,3051.5,4.121863799283154,0.01694915254237288,0.03389830508474576,4,2
44.0,2.0,0,1.0,0.0,1,1,1,5980,500.0,167,76.0,154.0,6877,moema,156.29545454545453,156.29545454545453,Low,3438.5,6877.0,11.96,0.045454545454545456,0.022727272727272728,2,2
144.0,3.0,3,3.0,4.0,1,0,1,9290,3750.0,1472,118.0,240.0,14870,moema,103.26388888888889,103.26388888888889,Medium,4956.666666666667,4956.666666666667,2.477333333333333,0.020833333333333332,0.020833333333333332,4,4
50.0,1.0,1,2.0,1.0,1,1,1,3500,1731.0,236,45.0,90.0,5602,moema,112.04,112.04,Low,5602.0,2801.0,2.021952628538417,0.02,0.04,4,2
69.0,2.0,2,2.0,1.0,1,1,1,4500,1870.0,37,58.0,116.0,6581,moema,95.3768115942029,95.3768115942029,Low,3290.5,3290.5,2.406417112299465,0.028985507246376812,0.028985507246376812,4,5
27.0,1.0,1,1.0,0.0,1,0,1,5000,550.0,83,64.0,129.0,5826,moema,215.77777777777777,215.77777777777777,Low,5826.0,5826.0,9.090909090909092,0.037037037037037035,0.037037037037037035,3,2
87.0,3.0,0,2.0,1.0,1,0,1,4600,1200.0,252,59.0,119.0,6230,moema,71.60919540229885,71.60919540229885,Low,2076.6666666666665,3115.0,3.8333333333333335,0.034482758620689655,0.022988505747126436,1,5
29.0,1.0,0,1.0,0.0,1,1,1,3660,650.0,459,47.0,94.0,4910,moema,169.31034482758622,169.31034482758622,Low,4910.0,4910.0,5.630769230769231,0.034482758620689655,0.034482758620689655,2,0
48.0,1.0,1,1.0,1.0,0,1,1,8200,1253.0,280,104.0,212.0,10049,moema,209.35416666666663,209.35416666666666,Low,10049.0,10049.0,6.544293695131684,0.020833333333333332,0.020833333333333332,4,2
91.0,1.0,0,1.0,1.0,1,1,1,2200,1398.0,377,28.0,56.0,4059,moema,44.604395604395606,44.604395604395606,Low,4059.0,4059.0,1.5736766809728182,0.01098901098901099,0.01098901098901099,2,2
143.0,4.0,2,3.0,3.0,1,0,1,15000,2750.0,1125,191.0,388.0,19454,moema,136.04195804195805,136.04195804195805,Medium,4863.5,6484.666666666667,5.454545454545454,0.027972027972027972,0.02097902097902098,4,4
25.0,1.0,0,1.0,0.0,1,1,1,3300,890.0,100,42.0,85.0,4417,moema,176.68,176.68,Low,4417.0,4417.0,3.707865168539326,0.04,0.04,2,0
68.0,2.0,0,2.0,1.0,0,0,1,4400,1200.0,59,56.0,113.0,5828,moema,85.70588235294117,85.70588235294117,Low,2914.0,2914.0,3.6666666666666665,0.029411764705882353,0.029411764705882353,1,5
79.0,2.0,0,1.0,1.0,1,0,1,4820,1488.0,16,62.0,124.0,6510,moema,82.40506329113924,82.40506329113924,Low,3255.0,6510.0,3.239247311827957,0.02531645569620253,0.012658227848101266,1,2
70.0,2.0,0,2.0,1.0,1,0,1,4350,1110.0,55,56.0,112.0,5683,moema,81.18571428571428,81.18571428571428,Low,2841.5,2841.5,3.918918918918919,0.02857142857142857,0.02857142857142857,1,5
39.0,1.0,0,1.0,0.0,0,0,0,3700,1500.0,240,47.0,95.0,5582,moema,143.12820512820514,143.12820512820514,Low,5582.0,5582.0,2.466666666666667,0.02564102564102564,0.02564102564102564,0,2
50.0,1.0,1,2.0,1.0,1,1,1,5000,950.0,175,64.0,129.0,6318,moema,126.36,126.36,Low,6318.0,3159.0,5.2631578947368425,0.02,0.04,4,2
78.0,2.0,1,2.0,0.0,1,0,1,5700,750.0,137,73.0,147.0,6807,moema,87.26923076923077,87.26923076923077,Low,3403.5,3403.5,7.6,0.02564102564102564,0.02564102564102564,3,5
36.0,2.0,0,1.0,0.0,0,1,1,4800,350.0,48,61.0,124.0,5383,moema,149.52777777777777,149.52777777777777,Low,2691.5,5383.0,13.714285714285714,0.05555555555555555,0.027777777777777776,2,0
28.0,1.0,1,1.0,0.0,1,0,1,2408,800.0,0,31.0,62.0,3301,moema,117.89285714285714,117.89285714285714,Low,3301.0,3301.0,3.01,0.03571428571428571,0.03571428571428571,3,0
59.0,1.0,1,2.0,1.0,1,1,1,4600,1116.0,209,59.0,119.0,6103,moema,103.44067796610167,103.44067796610169,Low,6103.0,3051.5,4.121863799283154,0.01694915254237288,0.03389830508474576,4,2
33.0,1.0,1,1.0,0.0,1,1,1,5150,514.0,115,66.0,133.0,5978,moema,181.1515151515152,181.15151515151516,Low,5978.0,5978.0,10.019455252918288,0.030303030303030304,0.030303030303030304,4,2
69.0,1.0,1,2.0,1.0,1,0,0,5040,1880.0,420,64.0,130.0,7534,moema,109.18840579710144,109.18840579710145,Low,7534.0,3767.0,2.6808510638297873,0.014492753623188406,0.028985507246376812,2,2
52.0,1.0,0,1.0,1.0,0,1,0,4000,1860.0,0,51.0,103.0,6306,moema,121.26923076923076,121.26923076923077,Low,6306.0,6306.0,2.150537634408602,0.019230769230769232,0.019230769230769232,1,2
27.0,1.0,1,1.0,0.0,1,0,1,5000,550.0,83,64.0,129.0,5826,moema,215.77777777777777,215.77777777777777,Low,5826.0,5826.0,9.090909090909092,0.037037037037037035,0.037037037037037035,3,2
48.0,1.0,1,1.0,1.0,0,1,1,8200,1253.0,280,104.0,212.0,10049,moema,209.35416666666663,209.35416666666666,Low,10049.0,10049.0,6.544293695131684,0.020833333333333332,0.020833333333333332,4,2
112.0,2.0,0,1.0,1.0,1,0,1,7000,1147.0,192,89.0,181.0,8609,moema,76.86607142857143,76.86607142857143,Low,4304.5,8609.0,6.102877070619006,0.017857142857142856,0.008928571428571428,1,2
60.0,1.0,0,1.0,1.0,1,0,1,3550,930.0,100,45.0,91.0,4716,moema,78.6,78.6,Low,4716.0,4716.0,3.817204301075269,0.016666666666666666,0.016666666666666666,1,2
27.0,1.0,0,1.0,0.0,0,1,1,6500,362.0,85,83.0,168.0,7198,moema,266.5925925925926,266.5925925925926,Low,7198.0,7198.0,17.955801104972377,0.037037037037037035,0.037037037037037035,2,2
40.0,2.0,0,1.0,0.0,1,0,1,3450,526.0,105,44.0,89.0,4214,moema,105.35,105.35,Low,2107.0,4214.0,6.55893536121673,0.05,0.025,1,1
21.0,1.0,1,1.0,0.0,1,0,1,2900,500.0,125,37.0,75.0,3637,moema,173.1904761904762,173.1904761904762,Low,3637.0,3637.0,5.8,0.047619047619047616,0.047619047619047616,3,0
36.0,2.0,0,1.0,0.0,1,1,1,4950,500.0,120,63.0,128.0,5761,moema,160.02777777777777,160.02777777777777,Low,2880.5,5761.0,9.9,0.05555555555555555,0.027777777777777776,2,0
29.0,1.0,0,1.0,0.0,1,1,1,3660,650.0,459,47.0,94.0,4910,moema,169.31034482758622,169.31034482758622,Low,4910.0,4910.0,5.630769230769231,0.034482758620689655,0.034482758620689655,2,0
155.0,4.0,3,4.0,3.0,1,0,1,9000,2800.0,958,115.0,233.0,13106,moema,84.55483870967743,84.55483870967743,Medium,3276.5,3276.5,3.2142857142857144,0.025806451612903226,0.025806451612903226,4,4
40.0,1.0,1,1.0,1.0,0,1,0,3264,1700.0,351,42.0,84.0,5441,moema,136.025,136.025,Low,5441.0,5441.0,1.92,0.025,0.025,3,2
26.0,1.0,1,1.0,0.0,1,1,1,2856,630.0,128,37.0,73.0,3724,moema,143.23076923076923,143.23076923076923,Low,3724.0,3724.0,4.533333333333333,0.038461538461538464,0.038461538461538464,4,0
75.0,1.0,1,1.0,2.0,1,1,1,2540,2423.0,609,33.0,65.0,5670,moema,75.6,75.6,Low,5670.0,5670.0,1.0482872472141973,0.013333333333333334,0.013333333333333334,5,2
112.0,2.0,0,1.0,1.0,1,0,1,7000,1147.0,192,89.0,181.0,8609,moema,76.86607142857143,76.86607142857143,Low,4304.5,8609.0,6.102877070619006,0.017857142857142856,0.008928571428571428,1,2
52.0,1.0,0,1.0,1.0,1,1,1,2800,1215.0,386,36.0,72.0,4509,moema,86.71153846153847,86.71153846153847,Low,4509.0,4509.0,2.3045267489711936,0.019230769230769232,0.019230769230769232,2,2
27.0,1.0,0,1.0,0.0,1,1,1,3380,456.0,84,43.0,87.0,4050,moema,150.0,150.0,Low,4050.0,4050.0,7.412280701754386,0.037037037037037035,0.037037037037037035,2,0
32.0,1.0,1,1.0,1.0,0,1,1,2520,1600.0,400,32.0,65.0,4617,moema,144.28125,144.28125,Low,4617.0,4617.0,1.575,0.03125,0.03125,4,0
137.0,2.0,2,2.0,2.0,0,0,1,8890,1835.0,600,113.0,230.0,11668,moema,85.16788321167883,85.16788321167883,Medium,5834.0,5834.0,4.844686648501362,0.014598540145985401,0.014598540145985401,4,4
30.0,1.0,1,1.0,1.0,1,1,1,3750,1184.0,65,48.0,97.0,5144,moema,171.46666666666667,171.46666666666667,Low,5144.0,5144.0,3.16722972972973,0.03333333333333333,0.03333333333333333,4,2
89.0,2.0,0,2.0,1.0,1,0,1,4120,1590.0,185,53.0,106.0,6054,moema,68.02247191011236,68.02247191011236,Low,3027.0,3027.0,2.591194968553459,0.02247191011235955,0.02247191011235955,1,5
31.0,1.0,0,1.0,0.0,1,0,1,2500,690.0,50,32.0,64.0,3336,moema,107.61290322580643,107.61290322580645,Low,3336.0,3336.0,3.6231884057971016,0.03225806451612903,0.03225806451612903,1,0
33.0,1.0,0,1.0,1.0,0,1,1,3300,1471.0,375,42.0,85.0,5273,moema,159.78787878787878,159.78787878787878,Low,5273.0,5273.0,2.2433718558803535,0.030303030303030304,0.030303030303030304,2,2
48.0,1.0,1,2.0,1.0,0,1,1,4280,1150.0,230,55.0,110.0,5825,moema,121.35416666666669,121.35416666666667,Low,5825.0,2912.5,3.7217391304347824,0.020833333333333332,0.041666666666666664,4,2
21.0,1.0,1,1.0,0.0,0,1,1,2747,650.0,59,35.0,71.0,3562,moema,169.61904761904762,169.61904761904762,Low,3562.0,3562.0,4.226153846153847,0.047619047619047616,0.047619047619047616,4,0
41.0,2.0,0,1.0,0.0,1,1,1,4100,700.0,0,52.0,106.0,4958,moema,120.92682926829268,120.92682926829268,Low,2479.0,4958.0,5.857142857142857,0.04878048780487805,0.024390243902439025,2,0
28.0,1.0,0,1.0,0.0,0,1,1,3675,370.0,100,47.0,95.0,4287,moema,153.10714285714286,153.10714285714286,Low,4287.0,4287.0,9.932432432432432,0.03571428571428571,0.03571428571428571,2,0
32.0,1.0,1,1.0,0.0,0,1,0,3550,900.0,117,45.0,91.0,4703,moema,146.96875,146.96875,Low,4703.0,4703.0,3.9444444444444446,0.03125,0.03125,3,0
78.0,2.0,1,2.0,1.0,1,0,0,6300,1040.0,197,80.0,163.0,7780,moema,99.74358974358974,99.74358974358974,Low,3890.0,3890.0,6.0576923076923075,0.02564102564102564,0.02564102564102564,2,5
40.0,2.0,0,1.0,0.0,0,0,1,3900,500.0,200,50.0,101.0,4751,moema,118.775,118.775,Low,2375.5,4751.0,7.8,0.05,0.025,1,0
240.0,3.0,2,4.0,2.0,1,0,1,10400,4557.0,1025,132.0,269.0,16383,moema,68.2625,68.2625,Medium,5461.0,4095.75,2.28220320386219,0.0125,0.016666666666666666,4,4
94.0,2.0,2,3.0,2.0,1,0,1,11500,1495.0,413,146.0,297.0,13851,moema,147.35106382978722,147.35106382978722,Medium,6925.5,4617.0,7.6923076923076925,0.02127659574468085,0.031914893617021274,4,4
41.0,1.0,0,1.0,1.0,1,1,0,2745,1218.0,209,35.0,71.0,4278,moema,104.34146341463416,104.34146341463415,Low,4278.0,4278.0,2.2536945812807883,0.024390243902439025,0.024390243902439025,1,0
61.0,2.0,1,2.0,1.0,1,0,1,9500,1107.0,264,121.0,246.0,11238,moema,184.2295081967213,184.2295081967213,Medium,5619.0,5619.0,8.581752484191508,0.03278688524590164,0.03278688524590164,3,2
40.0,1.0,0,1.0,0.0,1,1,0,5500,1142.0,226,70.0,142.0,7080,moema,177.0,177.0,Low,7080.0,7080.0,4.816112084063048,0.025,0.025,1,2
34.0,1.0,0,1.0,0.0,1,1,1,2880,533.0,174,37.0,74.0,3698,moema,108.76470588235294,108.76470588235294,Low,3698.0,3698.0,5.4033771106941835,0.029411764705882353,0.029411764705882353,2,0
27.0,1.0,0,1.0,0.0,0,1,1,6500,362.0,85,83.0,168.0,7198,moema,266.5925925925926,266.5925925925926,Low,7198.0,7198.0,17.955801104972377,0.037037037037037035,0.037037037037037035,2,2
130.0,3.0,3,3.0,3.0,1,1,1,16000,2500.0,608,203.0,414.0,19725,moema,151.73076923076923,151.73076923076923,Medium,6575.0,6575.0,6.4,0.023076923076923078,0.023076923076923078,5,4
162.0,4.0,2,3.0,2.0,1,0,1,8500,3047.0,1128,108.0,220.0,13003,moema,80.26543209876543,80.26543209876543,Medium,3250.75,4334.333333333333,2.789629143419757,0.024691358024691357,0.018518518518518517,4,4
50.0,1.0,0,1.0,1.0,1,1,1,7500,847.0,16,96.0,194.0,8653,moema,173.06,173.06,Low,8653.0,8653.0,8.85478158205431,0.02,0.02,2,2
143.0,4.0,1,3.0,3.0,1,0,1,15000,2750.0,1125,191.0,388.0,19454,moema,136.04195804195805,136.04195804195805,Medium,4863.5,6484.666666666667,5.454545454545454,0.027972027972027972,0.02097902097902098,4,4
78.0,2.0,1,2.0,0.0,1,0,1,5700,750.0,139,73.0,147.0,6809,moema,87.2948717948718,87.2948717948718,Low,3404.5,3404.5,7.6,0.02564102564102564,0.02564102564102564,3,5
194.0,3.0,3,5.0,3.0,1,1,1,5000,5350.0,1525,64.0,129.0,12068,moema,62.20618556701031,62.20618556701031,Medium,4022.6666666666665,2413.6,0.9345794392523364,0.015463917525773196,0.02577319587628866,5,4
50.0,1.0,0,1.0,1.0,1,1,1,7500,847.0,16,96.0,194.0,8653,moema,173.06,173.06,Low,8653.0,8653.0,8.85478158205431,0.02,0.02,2,2
75.0,1.0,1,2.0,2.0,1,1,1,5300,1900.0,500,68.0,137.0,7905,moema,105.4,105.4,Low,7905.0,3952.5,2.789473684210526,0.013333333333333334,0.02666666666666667,5,2
64.0,2.0,0,2.0,1.0,1,0,1,3730,962.0,91,48.0,96.0,4927,moema,76.984375,76.984375,Low,2463.5,2463.5,3.8773388773388775,0.03125,0.03125,1,5
33.0,1.0,0,1.0,0.0,1,0,1,4500,698.0,84,58.0,116.0,5456,moema,165.33333333333334,165.33333333333334,Low,5456.0,5456.0,6.446991404011461,0.030303030303030304,0.030303030303030304,1,2
52.0,1.0,0,1.0,1.0,0,1,0,4000,1860.0,0,51.0,103.0,6306,moema,121.26923076923076,121.26923076923077,Low,6306.0,6306.0,2.150537634408602,0.019230769230769232,0.019230769230769232,1,2
180.0,4.0,2,3.0,3.0,1,0,1,10690,3200.0,1167,136.0,276.0,15469,moema,85.93888888888888,85.93888888888888,Medium,3867.25,5156.333333333333,3.340625,0.022222222222222223,0.016666666666666666,4,4
37.0,1.0,1,1.0,1.0,1,1,1,2300,1358.0,376,30.0,59.0,4123,moema,111.43243243243244,111.43243243243244,Low,4123.0,4123.0,1.6936671575846833,0.02702702702702703,0.02702702702702703,4,0
20.0,1.0,1,1.0,0.0,0,1,1,2600,610.0,60,33.0,67.0,3370,moema,168.5,168.5,Low,3370.0,3370.0,4.262295081967213,0.05,0.05,4,0
39.0,1.0,1,1.0,1.0,1,0,1,2500,1340.0,60,32.0,64.0,3996,moema,102.46153846153848,102.46153846153847,Low,3996.0,3996.0,1.8656716417910448,0.02564102564102564,0.02564102564102564,3,0
130.0,3.0,1,4.0,1.0,1,0,1,7250,2970.0,449,92.0,187.0,10948,moema,84.21538461538462,84.21538461538462,Low,3649.3333333333335,2737.0,2.441077441077441,0.023076923076923078,0.03076923076923077,3,4
250.0,3.0,1,2.0,3.0,1,0,1,13000,1600.0,716,165.0,336.0,15817,moema,63.268,63.268,Medium,5272.333333333333,7908.5,8.125,0.012,0.008,4,4
98.0,3.0,1,2.0,1.0,1,0,1,3950,1268.0,294,51.0,102.0,5665,moema,57.80612244897959,57.80612244897959,Low,1888.3333333333333,2832.5,3.1151419558359623,0.030612244897959183,0.02040816326530612,3,5
45.0,1.0,1,1.0,1.0,1,1,1,5000,1150.0,336,64.0,129.0,6679,moema,148.42222222222222,148.42222222222222,Low,6679.0,6679.0,4.3478260869565215,0.022222222222222223,0.022222222222222223,4,2
38.0,1.0,1,1.0,1.0,1,1,0,3800,1532.0,384,49.0,98.0,5863,moema,154.28947368421052,154.28947368421052,Low,5863.0,5863.0,2.480417754569191,0.02631578947368421,0.02631578947368421,3,2
35.0,2.0,0,1.0,0.0,0,1,1,4069,537.0,103,52.0,105.0,4866,moema,139.02857142857144,139.02857142857144,Low,2433.0,4866.0,7.577281191806332,0.05714285714285714,0.02857142857142857,2,0
94.0,2.0,2,3.0,2.0,1,0,1,11500,1495.0,413,146.0,297.0,13851,moema,147.35106382978722,147.35106382978722,Medium,6925.5,4617.0,7.6923076923076925,0.02127659574468085,0.031914893617021274,4,4
36.0,2.0,0,1.0,0.0,1,1,1,3995,580.0,100,51.0,103.0,4829,moema,134.13888888888889,134.13888888888889,Low,2414.5,4829.0,6.887931034482759,0.05555555555555555,0.027777777777777776,2,0
48.0,1.0,0,1.0,1.0,1,1,1,2950,1576.0,382,38.0,76.0,5022,moema,104.625,104.625,Low,5022.0,5022.0,1.8718274111675126,0.020833333333333332,0.020833333333333332,2,2
39.0,1.0,0,1.0,0.0,1,0,1,3895,900.0,142,50.0,100.0,5087,moema,130.43589743589743,130.43589743589743,Low,5087.0,5087.0,4.3277777777777775,0.02564102564102564,0.02564102564102564,1,2
26.0,1.0,0,1.0,0.0,1,1,1,3480,330.0,71,45.0,90.0,4016,moema,154.46153846153845,154.46153846153845,Low,4016.0,4016.0,10.545454545454545,0.038461538461538464,0.038461538461538464,2,0
38.0,1.0,0,1.0,1.0,0,1,1,3600,1156.0,250,46.0,93.0,5145,moema,135.39473684210526,135.39473684210526,Low,5145.0,5145.0,3.114186851211073,0.02631578947368421,0.02631578947368421,2,2
40.0,1.0,0,1.0,0.0,1,1,0,5500,1142.0,226,70.0,142.0,7080,moema,177.0,177.0,Low,7080.0,7080.0,4.816112084063048,0.025,0.025,1,2
70.0,1.0,1,1.0,1.0,0,0,1,4800,1300.0,450,61.0,124.0,6735,moema,96.21428571428572,96.21428571428571,Low,6735.0,6735.0,3.6923076923076925,0.014285714285714285,0.014285714285714285,3,2
42.0,1.0,1,2.0,1.0,1,0,1,4300,960.0,325,55.0,111.0,5751,moema,136.92857142857142,136.92857142857142,Low,5751.0,2875.5,4.479166666666667,0.023809523809523808,0.047619047619047616,3,2
40.0,2.0,0,1.0,0.0,1,1,1,4300,700.0,0,55.0,111.0,5166,moema,129.15,129.15,Low,2583.0,5166.0,6.142857142857143,0.05,0.025,2,0
220.0,5.0,3,5.0,3.0,0,1,1,20000,3971.0,1242,254.0,518.0,25985,moema,118.11363636363636,118.11363636363636,High,5197.0,5197.0,5.036514731805591,0.022727272727272728,0.022727272727272728,5,4
69.0,1.0,1,1.0,1.0,1,0,1,5400,900.0,105,69.0,139.0,6613,moema,95.84057971014492,95.84057971014492,Low,6613.0,6613.0,6.0,0.014492753623188406,0.014492753623188406,3,2
40.0,2.0,0,1.0,0.0,1,0,1,4200,455.0,61,54.0,108.0,4878,moema,121.95,121.95,Low,2439.0,4878.0,9.23076923076923,0.05,0.025,1,0
44.0,2.0,0,1.0,0.0,1,1,1,5980,500.0,167,76.0,154.0,6877,moema,156.29545454545453,156.29545454545453,Low,3438.5,6877.0,11.96,0.045454545454545456,0.022727272727272728,2,2
145.0,3.0,2,4.0,2.0,1,1,1,11000,1500.0,773,140.0,284.0,13697,moema,94.46206896551725,94.46206896551725,Medium,4565.666666666667,3424.25,7.333333333333333,0.020689655172413793,0.027586206896551724,5,4
28.0,1.0,1,1.0,1.0,0,1,1,1800,1055.0,167,23.0,46.0,3091,moema,110.39285714285714,110.39285714285714,Low,3091.0,3091.0,1.7061611374407584,0.03571428571428571,0.03571428571428571,4,0
21.0,1.0,1,1.0,0.0,1,1,1,2890,693.0,143,37.0,74.0,3837,moema,182.7142857142857,182.71428571428572,Low,3837.0,3837.0,4.17027417027417,0.047619047619047616,0.047619047619047616,4,0
54.0,2.0,1,2.0,1.0,1,1,1,6000,1200.0,250,77.0,155.0,7682,moema,142.25925925925927,142.25925925925927,Low,3841.0,3841.0,5.0,0.037037037037037035,0.037037037037037035,4,2
26.0,1.0,0,1.0,0.0,1,1,1,4000,500.0,0,51.0,103.0,4654,moema,179.0,179.0,Low,4654.0,4654.0,8.0,0.038461538461538464,0.038461538461538464,2,0
240.0,3.0,2,4.0,2.0,1,0,1,10400,4557.0,1025,132.0,269.0,16383,moema,68.2625,68.2625,Medium,5461.0,4095.75,2.28220320386219,0.0125,0.016666666666666666,4,4
49.0,1.0,1,2.0,1.0,1,1,1,5500,1116.0,187,70.0,142.0,7015,moema,143.16326530612244,143.16326530612244,Low,7015.0,3507.5,4.92831541218638,0.02040816326530612,0.04081632653061224,4,2
28.0,1.0,1,1.0,1.0,0,1,1,1800,1055.0,167,23.0,46.0,3091,moema,110.39285714285714,110.39285714285714,Low,3091.0,3091.0,1.7061611374407584,0.03571428571428571,0.03571428571428571,4,0
54.0,1.0,1,2.0,1.0,1,1,1,3890,1870.0,236,50.0,100.0,6146,moema,113.8148148148148,113.81481481481481,Low,6146.0,3073.0,2.0802139037433154,0.018518518518518517,0.037037037037037035,4,2
